"","ï..FID","source","survey_cod","siteid","s_east","s_north","m_code","hull_sampl","hull_secti","s_date","taxon_name","phylum","class","F_order","family","genus","species","authority","aphia_id","Name","Year_","establishe","biosecurit","GlobalID","x","y"
"6192",222738,"Marine High Risk Site Surveillance","SVDUD28","SVDUD28243",1422101,4928280,"WRACK","no",NA,"March 6, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1422101,4928280
"6193",231027,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29011",1416074,4925732,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1416074,4925732
"6194",231050,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29028",1415626,4924681,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415626,4924681
"6195",231052,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29029",1415526,4924581,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415526,4924581
"6196",231059,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29035",1415656,4924577,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415656,4924577
"6197",231061,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29039",1417877,4923284,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1417877,4923284
"6198",231071,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29044",1416579,4922533,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1416579,4922533
"6199",231076,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29046",1415329,4922381,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415329,4922381
"6200",231079,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29048",1418679,4922336,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1418679,4922336
"6201",231111,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29062",1414631,4920580,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1414631,4920580
"6202",231116,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29063",1414182,4920479,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1414182,4920479
"6203",231127,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29066",1412133,4919926,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1412133,4919926
"6204",231132,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29073",1408837,4917222,"BSLD","no",NA,"August 21, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408837,4917222
"6205",231158,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29085",1407288,4916519,"BSLD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407288,4916519
"6206",231167,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29087",1408438,4916521,"BSLD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408438,4916521
"6207",231180,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29090",1407788,4916370,"BSLD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407788,4916370
"6208",231183,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29091",1408138,4916371,"BSLD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408138,4916371
"6209",231184,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29092",1408338,4916371,"BSLD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408338,4916371
"6210",231187,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29093",1406638,4916218,"BSLD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1406638,4916218
"6211",231194,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29096",1407888,4916170,"BSLD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407888,4916170
"6212",231198,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29097",1406989,4916019,"BSLD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1406989,4916019
"6213",231202,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29098",1407339,4916019,"BSLD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407339,4916019
"6214",231206,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29099",1407539,4915970,"BSLD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407539,4915970
"6215",231216,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29100",1407739,4915970,"BSLD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407739,4915970
"6216",231497,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29181a",1415471,4924606,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415471,4924606
"6217",231498,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29181b",1415471,4924606,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415471,4924606
"6218",231499,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29182a",1415460,4924576,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415460,4924576
"6219",231500,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29182b",1415460,4924576,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415460,4924576
"6220",231501,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29183a",1415476,4924572,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415476,4924572
"6221",231502,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29183b",1415476,4924572,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415476,4924572
"6222",231503,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29184a",1415526,4924522,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415526,4924522
"6223",231504,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29184b",1415526,4924522,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415526,4924522
"6224",231505,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29185b",1415611,4924175,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415611,4924175
"6225",231506,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29186b",1415656,4924342,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415656,4924342
"6226",231508,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29187b",1415596,4924162,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415596,4924162
"6227",231509,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29188a",1415517,4924002,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415517,4924002
"6228",231510,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29188b",1415517,4924002,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415517,4924002
"6229",231511,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29189b",1415417,4923902,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415417,4923902
"6230",231512,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29190a",1415747,4923882,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415747,4923882
"6231",231513,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29190b",1415747,4923882,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415747,4923882
"6232",231514,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29191a",1415597,4923842,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415597,4923842
"6233",231515,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29191b",1415597,4923842,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415597,4923842
"6234",231516,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29192a",1415874,4923616,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415874,4923616
"6235",231517,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29192b",1415874,4923616,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415874,4923616
"6236",231518,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29193a",1415852,4923467,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415852,4923467
"6237",231519,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29193b",1415852,4923467,"VISD","no",NA,"August 19, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1415852,4923467
"6238",231520,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29194a",1408328,4917177,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408328,4917177
"6239",231523,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29194b",1408328,4917177,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1408328,4917177
"6240",231525,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29195a",1407957,4916961,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407957,4916961
"6241",231529,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29195b",1407957,4916961,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407957,4916961
"6242",231535,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29197a",1407617,4916942,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407617,4916942
"6243",231536,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29197b",1407617,4916942,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407617,4916942
"6244",231537,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29198a",1406757,4916375,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1406757,4916375
"6245",231539,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29198b",1406757,4916375,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1406757,4916375
"6246",231540,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29199a",1407389,4916840,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407389,4916840
"6247",231543,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29199b",1407389,4916840,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407389,4916840
"6248",231546,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29200a",1407347,4916780,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407347,4916780
"6249",231549,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29200b",1407347,4916780,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407347,4916780
"6250",231552,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29202a",1407138,4916540,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407138,4916540
"6251",231553,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29202b",1407138,4916540,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1407138,4916540
"6252",231554,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29204a",1406908,4916380,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1406908,4916380
"6253",231555,"Marine High Risk Site Surveillance","SVDUD29","SVDUD29204b",1406908,4916380,"VISD","no",NA,"August 20, 2019","Undaria pinnatifida","Ochrophyta","Phaeophyceae","Laminariales","Alariaceae","Undaria","pinnatifida","(Harvey) Suringar, 1873",145721,"Dunedin",2019,"yes","Non-indigenous"," ",1406908,4916380
